[INFO] [1783012940.348528884] [basic_navigator]: AMCL localizer: keeping current pose belief.
[INFO] [1783012945.367553495] [basic_navigator]: Nav2 is ready for use!
[INFO] [1783012945.368412567] [basic_navigator]: Nav2 active. Sending goal (3.0, 0.0).
[INFO] [1783012945.376475691] [basic_navigator]: Navigating to goal: 3.0 0.0...
[INFO] [1783012945.392463448] [basic_navigator]: NAVFN_PATH total=238 first5=['(-3.00,0.00)', '(-2.95,0.00)', '(-2.92,0.00)', '(-2.90,0.00)', '(-2.87,0.00)'] last5=['(2.85,0.00)', '(2.88,0.00)', '(2.90,0.00)', '(2.95,0.00)', '(3.00,0.00)']
[INFO] [1783012945.583455646] [basic_navigator]: [  0.2s] dist=6.00m amcl=(-2.99,0.00 yaw=0.00rad) odom=(0.01,0.00 yaw=0.00rad) nav=vx:0.102 wz:0.010 cmd=vx:0.102 wz:0.010
[INFO] [1783013003.580316097] [basic_navigator]: [ 58.2s] dist=0.00m amcl=(0.03,-3.98 yaw=-1.10rad) odom=(3.01,-3.99 yaw=-1.11rad) nav=vx:0.339 wz:-0.213 cmd=vx:0.211 wz:-0.288
[INFO] [1783013003.783263499] [basic_navigator]: [ 58.4s] dist=0.00m amcl=(0.04,-4.02 yaw=-1.13rad) odom=(3.03,-4.03 yaw=-1.14rad) nav=vx:0.144 wz:-0.234 cmd=vx:0.089 wz:0.000
[INFO] [1783013003.986751139] [basic_navigator]: [ 58.6s] dist=0.00m amcl=(0.05,-4.06 yaw=-1.18rad) odom=(3.05,-4.06 yaw=-1.18rad) nav=vx:0.000 wz:0.000 cmd=vx:0.160 wz:-0.140
[INFO] [1783013004.189053676] [basic_navigator]: [ 58.8s] dist=0.00m amcl=(0.06,-4.07 yaw=-1.18rad) odom=(3.05,-4.07 yaw=-1.19rad) nav=vx:0.119 wz:-0.012 cmd=vx:0.119 wz:-0.012
[INFO] [1783013004.391500237] [basic_navigator]: [ 59.0s] dist=0.00m amcl=(0.08,-4.09 yaw=-1.19rad) odom=(3.06,-4.10 yaw=-1.19rad) nav=vx:0.434 wz:-0.276 cmd=vx:0.352 wz:-0.276
[INFO] [1783013004.594070393] [basic_navigator]: [ 59.2s] dist=0.00m amcl=(0.10,-4.14 yaw=-1.22rad) odom=(3.08,-4.15 yaw=-1.23rad) nav=vx:0.000 wz:0.000 cmd=vx:0.184 wz:0.000
[INFO] [1783013004.796521093] [basic_navigator]: [ 59.4s] dist=0.00m amcl=(0.12,-4.13 yaw=-1.21rad) odom=(3.08,-4.16 yaw=-1.23rad) nav=vx:0.158 wz:-0.037 cmd=vx:0.125 wz:-0.037
[INFO] [1783013004.999173236] [basic_navigator]: [ 59.6s] dist=0.00m amcl=(0.14,-4.15 yaw=-1.22rad) odom=(3.09,-4.19 yaw=-1.24rad) nav=vx:0.406 wz:-0.351 cmd=vx:0.406 wz:-0.351
[INFO] [1783013005.201597735] [basic_navigator]: [ 59.8s] dist=0.00m amcl=(0.18,-4.19 yaw=-1.27rad) odom=(3.11,-4.26 yaw=-1.31rad) nav=vx:0.466 wz:-0.048 cmd=vx:0.466 wz:-0.237
[INFO] [1783013005.404998839] [basic_navigator]: [ 60.0s] dist=0.00m amcl=(0.21,-4.27 yaw=-1.30rad) odom=(3.13,-4.32 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.091 wz:0.000
[INFO] [1783013005.607850195] [basic_navigator]: [ 60.2s] dist=0.00m amcl=(0.23,-4.25 yaw=-1.28rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013005.809579379] [basic_navigator]: [ 60.4s] dist=0.00m amcl=(0.23,-4.24 yaw=-1.28rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013006.012629525] [basic_navigator]: [ 60.6s] dist=0.00m amcl=(0.23,-4.24 yaw=-1.28rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013006.215299382] [basic_navigator]: [ 60.8s] dist=0.00m amcl=(0.25,-4.23 yaw=-1.28rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013006.418241466] [basic_navigator]: [ 61.0s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013006.620024539] [basic_navigator]: [ 61.2s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013006.822310577] [basic_navigator]: [ 61.4s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013007.025069965] [basic_navigator]: [ 61.6s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013007.227845653] [basic_navigator]: [ 61.8s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013007.429390227] [basic_navigator]: [ 62.0s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013007.632117699] [basic_navigator]: [ 62.3s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013007.835228916] [basic_navigator]: [ 62.5s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013008.038340302] [basic_navigator]: [ 62.7s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013008.242253221] [basic_navigator]: [ 62.9s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013008.444706507] [basic_navigator]: [ 63.1s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013008.647543519] [basic_navigator]: [ 63.3s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013008.849280258] [basic_navigator]: [ 63.5s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013009.051944034] [basic_navigator]: [ 63.7s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013009.254769005] [basic_navigator]: [ 63.9s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.27rad) odom=(3.13,-4.33 yaw=-1.33rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:0.160
[INFO] [1783013009.457841724] [basic_navigator]: [ 64.1s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.19rad) odom=(3.13,-4.33 yaw=-1.25rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:0.800
[INFO] [1783013009.660123718] [basic_navigator]: [ 64.3s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.06rad) odom=(3.13,-4.33 yaw=-1.11rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.480
[INFO] [1783013009.862478449] [basic_navigator]: [ 64.5s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.01rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013010.064634450] [basic_navigator]: [ 64.7s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.01rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013010.267457277] [basic_navigator]: [ 64.9s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.01rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013010.469512575] [basic_navigator]: [ 65.1s] dist=0.00m amcl=(0.26,-4.22 yaw=-1.01rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013010.672494288] [basic_navigator]: [ 65.3s] dist=0.00m amcl=(0.27,-4.21 yaw=-1.01rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013010.876953815] [basic_navigator]: [ 65.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013011.079066614] [basic_navigator]: [ 65.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013011.281611654] [basic_navigator]: [ 65.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013011.484076895] [basic_navigator]: [ 66.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013011.686127664] [basic_navigator]: [ 66.3s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013011.888886927] [basic_navigator]: [ 66.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013012.091396791] [basic_navigator]: [ 66.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013012.293682708] [basic_navigator]: [ 66.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013012.497059516] [basic_navigator]: [ 67.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013012.705042347] [basic_navigator]: [ 67.3s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013012.911231430] [basic_navigator]: [ 67.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013013.118299275] [basic_navigator]: [ 67.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013013.323816904] [basic_navigator]: [ 67.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013013.539061447] [basic_navigator]: [ 68.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013013.753519464] [basic_navigator]: [ 68.4s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013013.956287381] [basic_navigator]: [ 68.6s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013014.158982986] [basic_navigator]: [ 68.8s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013014.374222052] [basic_navigator]: [ 69.0s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013014.583490660] [basic_navigator]: [ 69.2s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013014.802177093] [basic_navigator]: [ 69.4s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013015.009463720] [basic_navigator]: [ 69.6s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013015.212298337] [basic_navigator]: [ 69.8s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013015.415314715] [basic_navigator]: [ 70.0s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013015.618662727] [basic_navigator]: [ 70.2s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013015.824551182] [basic_navigator]: [ 70.4s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013016.033234558] [basic_navigator]: [ 70.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013016.237388849] [basic_navigator]: [ 70.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013016.441983827] [basic_navigator]: [ 71.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013016.648888653] [basic_navigator]: [ 71.3s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013016.852617296] [basic_navigator]: [ 71.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013017.056978403] [basic_navigator]: [ 71.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013017.271446838] [basic_navigator]: [ 71.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013017.476055401] [basic_navigator]: [ 72.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013017.681054427] [basic_navigator]: [ 72.3s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013017.884678270] [basic_navigator]: [ 72.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013018.089550796] [basic_navigator]: [ 72.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013018.293569697] [basic_navigator]: [ 72.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013018.499626676] [basic_navigator]: [ 73.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013018.706386148] [basic_navigator]: [ 73.3s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013018.914150807] [basic_navigator]: [ 73.5s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013019.121398426] [basic_navigator]: [ 73.7s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013019.323875271] [basic_navigator]: [ 73.9s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013019.530151507] [basic_navigator]: [ 74.1s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013019.737738172] [basic_navigator]: [ 74.4s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013019.944099049] [basic_navigator]: [ 74.6s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013020.146944383] [basic_navigator]: [ 74.8s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013020.355342972] [basic_navigator]: [ 75.0s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013020.562934796] [basic_navigator]: [ 75.2s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013020.768969563] [basic_navigator]: [ 75.4s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013020.975030368] [basic_navigator]: [ 75.6s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013021.177196106] [basic_navigator]: [ 75.8s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013021.382105471] [basic_navigator]: [ 76.0s] dist=0.00m amcl=(0.27,-4.20 yaw=-1.00rad) odom=(3.13,-4.33 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013021.585879704] [basic_navigator]: [ 76.2s] dist=0.00m amcl=(0.26,-4.19 yaw=-1.00rad) odom=(3.12,-4.31 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013021.794582368] [basic_navigator]: [ 76.4s] dist=0.00m amcl=(0.26,-4.18 yaw=-1.00rad) odom=(3.12,-4.30 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013021.997805380] [basic_navigator]: [ 76.6s] dist=0.00m amcl=(0.25,-4.17 yaw=-1.00rad) odom=(3.11,-4.29 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013022.205510187] [basic_navigator]: [ 76.8s] dist=0.00m amcl=(0.24,-4.16 yaw=-1.00rad) odom=(3.10,-4.28 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013022.413607001] [basic_navigator]: [ 77.0s] dist=0.00m amcl=(0.23,-4.15 yaw=-1.00rad) odom=(3.10,-4.27 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013022.619627334] [basic_navigator]: [ 77.2s] dist=0.00m amcl=(0.23,-4.13 yaw=-1.00rad) odom=(3.09,-4.26 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013022.823387062] [basic_navigator]: [ 77.4s] dist=0.00m amcl=(0.22,-4.12 yaw=-1.00rad) odom=(3.09,-4.25 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013023.027003940] [basic_navigator]: [ 77.6s] dist=0.00m amcl=(0.21,-4.11 yaw=-1.00rad) odom=(3.08,-4.23 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013023.230087668] [basic_navigator]: [ 77.8s] dist=0.00m amcl=(0.21,-4.10 yaw=-1.00rad) odom=(3.07,-4.22 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013023.436800690] [basic_navigator]: [ 78.1s] dist=0.00m amcl=(0.20,-4.09 yaw=-1.00rad) odom=(3.07,-4.21 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013023.642488665] [basic_navigator]: [ 78.3s] dist=0.00m amcl=(0.19,-4.08 yaw=-1.00rad) odom=(3.06,-4.20 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013023.851665793] [basic_navigator]: [ 78.5s] dist=0.00m amcl=(0.18,-4.07 yaw=-1.00rad) odom=(3.05,-4.19 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013024.058925009] [basic_navigator]: [ 78.7s] dist=0.00m amcl=(0.18,-4.05 yaw=-1.00rad) odom=(3.05,-4.17 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013024.264754538] [basic_navigator]: [ 78.9s] dist=0.00m amcl=(0.17,-4.05 yaw=-1.00rad) odom=(3.04,-4.17 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013024.467436887] [basic_navigator]: [ 79.1s] dist=0.00m amcl=(0.16,-4.03 yaw=-1.00rad) odom=(3.03,-4.15 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013024.670493315] [basic_navigator]: [ 79.3s] dist=0.00m amcl=(0.16,-4.02 yaw=-1.00rad) odom=(3.03,-4.14 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013024.874566344] [basic_navigator]: [ 79.5s] dist=0.00m amcl=(0.15,-4.01 yaw=-1.00rad) odom=(3.02,-4.13 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013025.084590561] [basic_navigator]: [ 79.7s] dist=0.00m amcl=(0.14,-4.00 yaw=-1.00rad) odom=(3.01,-4.12 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013025.293970159] [basic_navigator]: [ 79.9s] dist=0.00m amcl=(0.14,-3.99 yaw=-1.00rad) odom=(3.01,-4.10 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013025.503924686] [basic_navigator]: [ 80.1s] dist=0.00m amcl=(0.13,-3.98 yaw=-1.00rad) odom=(3.00,-4.09 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
[INFO] [1783013025.707354019] [basic_navigator]: [ 80.3s] dist=0.00m amcl=(0.12,-3.96 yaw=-1.00rad) odom=(2.99,-4.08 yaw=-1.06rad) nav=vx:-0.150 wz:0.000 cmd=vx:-0.150 wz:0.000
